country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean
Russian Federation,RUS,Europe,69.5,122.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,122.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,122.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,122.5,4.0,Medium,0,0.0,0.0,0.0
Australia,AUS,Oceania,-33.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-32.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-30.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-25.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-18.5,123.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-17.5,123.5,2.4,Low,1,4.5,4.5,10.0
Indonesia,IDN,Asia,0.5,123.5,4.5,Medium,152,4.8296,6.0,160.8011
Philippines,PHL,Asia,8.5,123.5,5.2,High,13,4.8385,5.5,72.2469
Philippines,PHL,Asia,13.5,123.5,5.2,High,9,4.6778,5.5,40.46
China,CHN,Asia,40.5,123.5,2.9,Low,1,4.7,4.7,10.0
China,CHN,Asia,41.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,42.5,123.5,2.9,Low,1,4.7,4.7,10.0
China,CHN,Asia,43.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,123.5,2.9,Low,2,4.65,4.8,11.89
China,CHN,Asia,45.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,46.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,47.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,49.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,50.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,51.5,123.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,52.5,123.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,53.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,54.5,123.5,4.0,Medium,1,6.0,6.0,12.0
Russian Federation,RUS,Europe,55.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,56.5,123.5,4.0,Medium,1,5.1,5.1,26.7
Russian Federation,RUS,Europe,57.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,58.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,59.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,60.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,61.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,62.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,63.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,64.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,65.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,66.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,67.5,123.5,4.0,Medium,1,4.5,4.5,10.0
Russian Federation,RUS,Europe,68.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,69.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,123.5,4.0,Medium,1,4.9,4.9,29.1
Russian Federation,RUS,Europe,73.5,123.5,4.0,Medium,0,0.0,0.0,0.0
Australia,AUS,Oceania,-32.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-30.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-25.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-18.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-17.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-16.5,124.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-15.5,124.5,2.4,Low,0,0.0,0.0,0.0
Indonesia,IDN,Asia,-9.5,124.5,4.5,Medium,65,4.7185,5.5,55.6483
Philippines,PHL,Asia,6.5,124.5,5.2,High,69,4.8754,7.5,81.0395
Philippines,PHL,Asia,7.5,124.5,5.2,High,40,4.94,6.4,37.7478
Philippines,PHL,Asia,12.5,124.5,5.2,High,66,4.8364,6.6,50.9791
China,CHN,Asia,40.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,41.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,42.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,43.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,124.5,2.9,Low,9,4.8222,5.3,12.7533
China,CHN,Asia,45.5,124.5,2.9,Low,4,4.925,5.3,11.8175
China,CHN,Asia,46.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,47.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,49.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,50.5,124.5,2.9,Low,1,4.5,4.5,33.0
China,CHN,Asia,51.5,124.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,52.5,124.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,53.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,54.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,55.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,56.5,124.5,4.0,Medium,1,4.7,4.7,10.0
Russian Federation,RUS,Europe,57.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,58.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,59.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,60.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,61.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,62.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,63.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,64.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,65.5,124.5,4.0,Medium,1,4.5,4.5,21.7
Russian Federation,RUS,Europe,66.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,67.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,68.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,69.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,124.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,124.5,4.0,Medium,1,4.7,4.7,61.5
Russian Federation,RUS,Europe,73.5,124.5,4.0,Medium,1,4.5,4.5,14.98
Australia,AUS,Oceania,-32.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,125.5,2.4,Low,1,4.6,4.6,10.0
Australia,AUS,Oceania,-30.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,125.5,2.4,Low,1,4.5,4.5,1.0
Australia,AUS,Oceania,-25.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-18.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-17.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-16.5,125.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-15.5,125.5,2.4,Low,0,0.0,0.0,0.0
Philippines,PHL,Asia,7.5,125.5,5.2,High,31,4.7677,5.7,43.3021
Philippines,PHL,Asia,8.5,125.5,5.2,High,32,4.6688,5.8,48.041
Philippines,PHL,Asia,9.5,125.5,5.2,High,131,4.7748,6.5,54.8859
Philippines,PHL,Asia,11.5,125.5,5.2,High,164,4.7726,6.4,46.2535
Korea DPR,PRK,Asia,38.5,125.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,39.5,125.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,40.5,125.5,4.6,Medium,0,0.0,0.0,0.0
China,CHN,Asia,41.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,42.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,43.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,45.5,125.5,2.9,Low,1,4.7,4.7,10.0
China,CHN,Asia,46.5,125.5,2.9,Low,2,4.75,5.0,28.85
China,CHN,Asia,47.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,125.5,2.9,Low,1,4.5,4.5,10.0
China,CHN,Asia,49.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,50.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,51.5,125.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,52.5,125.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,53.5,125.5,4.0,Medium,1,4.6,4.6,10.0
Russian Federation,RUS,Europe,54.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,55.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,56.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,57.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,58.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,59.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,60.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,61.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,62.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,63.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,64.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,65.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,66.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,67.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,68.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,69.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,73.5,125.5,4.0,Medium,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-30.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-25.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-18.5,126.5,2.4,Low,1,4.6,4.6,0.0
Australia,AUS,Oceania,-17.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-16.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-15.5,126.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-14.5,126.5,2.4,Low,0,0.0,0.0,0.0
Timor-Leste,TLS,Asia,-8.5,126.5,3.7,Medium,14,4.9214,5.7,33.6766
Indonesia,IDN,Asia,-3.5,126.5,4.5,Medium,26,4.8115,5.8,39.3088
Philippines,PHL,Asia,7.5,126.5,5.2,High,174,4.8172,6.2,59.2153
Korea Republic of,KOR,Asia,34.5,126.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,36.5,126.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,37.5,126.5,2.0,Low,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,38.5,126.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,39.5,126.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,40.5,126.5,4.6,Medium,0,0.0,0.0,0.0
China,CHN,Asia,41.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,42.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,43.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,45.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,46.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,47.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,49.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,50.5,126.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,51.5,126.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,52.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,53.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,54.5,126.5,4.0,Medium,1,4.7,4.7,10.0
Russian Federation,RUS,Europe,55.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,56.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,57.5,126.5,4.0,Medium,1,4.7,4.7,10.0
Russian Federation,RUS,Europe,58.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,59.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,60.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,61.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,62.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,63.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,64.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,65.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,66.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,67.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,68.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,69.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,73.5,126.5,4.0,Medium,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-30.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-25.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,127.5,2.4,Low,1,4.8,4.8,10.0
Australia,AUS,Oceania,-18.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-17.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-16.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-15.5,127.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-14.5,127.5,2.4,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,35.5,127.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,36.5,127.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,37.5,127.5,2.0,Low,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,38.5,127.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,39.5,127.5,4.6,Medium,0,0.0,0.0,0.0
Korea DPR,PRK,Asia,40.5,127.5,4.6,Medium,0,0.0,0.0,0.0
China,CHN,Asia,41.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,42.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,43.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,45.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,46.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,47.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,127.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,49.5,127.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,50.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,51.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,52.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,53.5,127.5,4.0,Medium,1,5.1,5.1,10.0
Russian Federation,RUS,Europe,54.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,55.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,56.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,57.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,58.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,59.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,60.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,61.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,62.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,63.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,64.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,65.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,66.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,67.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,68.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,69.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,70.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,71.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,72.5,127.5,4.0,Medium,0,0.0,0.0,0.0
Australia,AUS,Oceania,-31.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-30.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-29.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-28.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-27.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-26.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-25.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-24.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-23.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-22.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-21.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-20.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-19.5,128.5,2.4,Low,1,4.9,4.9,4.57
Australia,AUS,Oceania,-18.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-17.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-16.5,128.5,2.4,Low,0,0.0,0.0,0.0
Australia,AUS,Oceania,-15.5,128.5,2.4,Low,0,0.0,0.0,0.0
Indonesia,IDN,Asia,0.5,128.5,4.5,Medium,6,4.9,5.1,31.095
Indonesia,IDN,Asia,1.5,128.5,4.5,Medium,117,4.7684,6.0,60.8288
Korea Republic of,KOR,Asia,35.5,128.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,36.5,128.5,2.0,Low,0,0.0,0.0,0.0
Korea Republic of,KOR,Asia,37.5,128.5,2.0,Low,1,4.7,4.7,10.0
Korea DPR,PRK,Asia,40.5,128.5,4.6,Medium,1,4.6,4.6,10.0
Korea DPR,PRK,Asia,41.5,128.5,4.6,Medium,0,0.0,0.0,0.0
China,CHN,Asia,42.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,43.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,44.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,45.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,46.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,47.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,48.5,128.5,2.9,Low,0,0.0,0.0,0.0
China,CHN,Asia,49.5,128.5,2.9,Low,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,50.5,128.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,51.5,128.5,4.0,Medium,0,0.0,0.0,0.0
Russian Federation,RUS,Europe,52.5,128.5,4.0,Medium,0,0.0,0.0,0.0
